order_id,ts,user_id,product_id,price,quantity,category,country,device,rating
17551,2023-12-17T09:30:13,3419,2914,5.51,3,sports,IN,desktop,3.000567593488478
17552,2023-10-07T11:35:40,4349,3492,102.52,1,beauty,CA,mobile,2.9288507805890767
17553,2023-12-12T22:54:41,2756,4277,173.68,1,toys,FR,desktop,4.3761928575246385
17554,2023-07-19T23:09:00,2446,4219,26.82,3,clothing,IN,mobile,3.567960319501052
17555,2023-07-02T09:22:44,2997,3847,34.73,1,beauty,US,mobile,3.975085347911375
17556,2023-10-17T07:18:22,1391,2994,2.92,1,beauty,US,mobile,3.3345906309324076
17557,2023-08-03T15:28:00,4952,850,22.68,2,home,IN,desktop,2.706384182974488
17558,2023-11-19T08:13:24,3474,1342,43.11,3,sports,IN,mobile,3.3461997700383126
17559,2023-06-06T01:01:58,433,4573,31.22,1,home,AU,mobile,4.276298372826439
17560,2023-05-26T00:40:14,4463,2637,7.91,1,beauty,DE,desktop,3.0695644693608886
17561,2023-03-02T05:29:17,4651,1794,2.01,4,toys,IN,desktop,3.8480138196568987
17562,2023-01-08T23:07:32,3972,3186,163.51,2,home,US,desktop,4.776052861899688
17563,2023-02-05T09:44:59,2068,356,6.26,4,electronics,CA,mobile,2.945208329168394
17564,2023-08-14T22:52:58,4941,3235,5.02,3,sports,DE,desktop,4.436375498919691
17565,2023-03-17T08:42:03,2444,2458,11.48,3,sports,US,mobile,3.8656194744741903
17566,2023-05-25T22:20:53,3321,2609,12.36,1,sports,IN,desktop,3.928645204975043
17567,2023-09-22T14:26:47,2166,4281,20.52,2,sports,US,mobile,5.0
17568,2023-07-09T16:55:51,3934,3910,54.14,1,beauty,FR,mobile,2.5428170837482327
17569,2023-10-23T01:43:01,4706,3190,92.68,2,electronics,IN,desktop,3.4026822378069315
17570,2023-03-14T04:12:03,2240,2400,36.15,4,toys,DE,mobile,3.2348349689031046
17571,2023-11-15T07:14:01,68,2548,37.58,1,clothing,AU,mobile,4.877924079052507
17572,2023-05-08T17:30:05,1378,862,21.94,4,beauty,US,mobile,5.0
17573,2023-12-04T02:42:43,3892,4667,18.0,2,clothing,US,mobile,2.7867261022530645
17574,2023-09-28T06:07:44,2312,2113,5.02,3,home,AU,mobile,2.919957750265497
17575,2023-08-15T15:25:57,1955,3855,25.56,3,electronics,IN,mobile,4.201388650426131
17576,2023-06-13T19:52:25,3338,4020,64.07,2,clothing,IN,mobile,3.3558429516256845
17577,2023-08-03T06:14:59,2428,4544,21.96,3,electronics,DE,mobile,5.0
17578,2023-07-17T23:12:38,3411,1334,36.39,1,clothing,IN,mobile,4.205190676878169
17579,2023-10-06T00:11:21,912,4123,17.22,2,home,IN,desktop,2.0844913337343414
17580,2023-11-10T11:01:53,2760,3146,108.75,1,beauty,AU,mobile,2.6990988826197944
17581,2023-02-03T21:51:02,2548,2492,8.62,1,clothing,IN,tablet,2.4334226248068775
17582,2023-06-26T11:17:26,5016,4855,12.67,1,toys,FR,mobile,3.9166724245869107
17583,2023-04-14T15:55:39,3052,3164,23.78,1,electronics,IN,desktop,2.976640097034516
17584,2023-07-13T11:24:42,4231,1640,47.89,4,home,IN,mobile,3.4832431395938315
17585,2023-10-13T03:41:30,1776,616,29.29,1,home,IN,desktop,3.603924270031592
17586,2023-12-14T12:45:58,2396,1587,2.38,1,beauty,IN,mobile,3.6477461488124634
17587,2023-03-20T14:01:15,3851,2756,55.72,1,electronics,US,desktop,3.483562087490886
17588,2023-03-22T00:40:04,4727,1982,36.21,1,sports,AU,mobile,4.635802754945953
17589,2023-03-01T20:14:29,755,3167,39.77,3,sports,IN,mobile,3.6597187831574574
17590,2023-01-16T17:22:03,4232,2275,212.41,3,beauty,AU,mobile,3.0482969376987192
17591,2023-04-08T14:20:21,3253,2221,34.62,2,home,IN,mobile,5.0
17592,2023-01-01T06:38:21,3233,3452,9.12,1,beauty,IN,desktop,4.320895067708503
17593,2023-02-06T23:06:55,4973,4104,79.27,1,sports,DE,mobile,3.2270950461234476
17594,2023-09-16T03:24:35,4829,2292,4.25,1,beauty,IN,tablet,3.658568630493346
17595,2023-12-07T08:05:30,801,1618,128.42,3,electronics,IN,mobile,3.4274021308177987
17596,2023-04-29T14:05:50,2704,1844,36.92,2,clothing,IN,mobile,3.7614012303674826
17597,2023-09-01T18:20:08,233,3622,101.83,1,electronics,IN,mobile,5.0
17598,2023-01-31T16:44:26,2185,4786,19.83,1,beauty,IN,desktop,4.131904165098726
17599,2023-03-11T06:05:26,4743,2759,4.59,4,beauty,IN,mobile,4.916117592047537
17600,2023-02-10T09:58:19,1983,3651,4.87,1,toys,IN,mobile,4.079638617104157
17601,2023-07-28T14:06:12,833,3475,33.66,2,sports,US,mobile,5.0
17602,2023-08-07T18:56:25,2071,4809,25.96,2,home,US,mobile,4.028066306648623
17603,2023-12-28T17:06:14,2787,2485,28.94,1,clothing,IN,mobile,3.4822264840946957
17604,2023-08-19T00:01:27,4681,2139,18.31,2,sports,IN,mobile,4.003136947755403
17605,2023-06-07T00:23:11,1587,3392,47.15,4,clothing,IN,mobile,4.316604826116134
17606,2023-01-22T09:21:39,4899,4682,37.55,3,electronics,IN,desktop,5.0
17607,2023-05-14T00:38:35,3933,3404,24.76,1,clothing,GB,desktop,4.960635602873225
17608,2023-11-09T03:46:14,2192,1167,85.35,1,electronics,IN,tablet,3.3383509468716595
17609,2023-02-15T08:16:28,2272,4271,22.33,4,home,IN,desktop,3.4209754193464104
17610,2023-12-26T05:14:05,698,4620,23.73,4,beauty,US,mobile,3.9700007263175245
17611,2023-09-21T22:21:56,3843,1587,11.98,1,beauty,DE,tablet,4.121353125469039
17612,2023-11-17T22:15:20,3164,444,3.33,1,electronics,DE,mobile,5.0
17613,2023-04-29T08:34:20,2787,4276,21.23,1,home,DE,tablet,5.0
17614,2023-08-29T12:20:01,2331,266,102.64,3,electronics,IN,mobile,4.904350027256961
17615,2023-01-09T01:01:33,3369,196,1.45,1,clothing,IN,tablet,4.276748028834166
17616,2023-04-29T06:15:25,3963,1311,8.4,2,home,IN,mobile,3.8499520518211536
17617,2023-04-15T17:16:01,2379,4488,29.66,1,clothing,US,desktop,5.0
17618,2023-05-20T06:12:16,3933,4668,37.98,4,sports,IN,mobile,4.635116324738792
17619,2023-05-27T14:02:58,1960,703,4.38,1,home,IN,desktop,5.0
17620,2023-08-21T09:37:04,4828,2310,9.55,1,beauty,IN,mobile,3.183680763953032
17621,2023-04-14T16:14:24,418,2855,111.23,2,home,IN,mobile,3.7132556931986507
17622,2023-10-17T10:46:29,3466,1213,60.21,1,toys,IN,desktop,3.7233960748075696
17623,2023-10-17T04:39:01,684,3404,19.63,3,clothing,US,mobile,4.713798057095194
17624,2023-06-20T20:53:20,18,4187,29.33,4,home,US,mobile,4.662510759060758
17625,2023-03-11T08:05:59,2431,1857,20.9,1,clothing,IN,mobile,3.4168366498978946
17626,2023-07-22T18:29:41,3323,4356,77.17,3,clothing,US,desktop,4.746848233061387
17627,2023-08-15T16:02:45,533,1369,54.45,1,beauty,CA,mobile,5.0
17628,2023-02-01T22:15:34,4475,182,17.72,1,electronics,IN,mobile,5.0
17629,2023-10-04T20:39:42,4530,176,7.64,1,beauty,US,mobile,4.253630037706288
17630,2023-03-11T20:26:52,722,4616,10.6,2,sports,FR,desktop,4.055976839014176
17631,2023-05-21T03:08:47,3316,3782,9.21,1,beauty,IN,mobile,5.0
17632,2023-05-27T08:15:54,4395,2659,27.49,3,sports,IN,mobile,4.5619623343831455
17633,2023-11-18T05:02:45,3334,2748,46.76,3,clothing,IN,mobile,2.4667367345768882
17634,2023-02-26T02:39:12,4137,2461,19.34,4,toys,IN,mobile,2.6719401849450017
17635,2023-10-19T11:20:41,708,1900,18.94,4,electronics,US,mobile,4.632215762889976
17636,2023-01-04T22:30:24,2578,3941,6.86,4,clothing,IN,mobile,5.0
17637,2023-05-07T13:58:47,4174,2642,68.82,1,beauty,CA,mobile,3.067647126610793
17638,2023-02-09T01:08:17,2996,2934,58.93,1,sports,US,mobile,3.157742420692595
17639,2023-04-01T11:31:34,4275,4189,21.2,4,toys,CA,desktop,5.0
17640,2023-06-30T19:36:01,2320,2152,106.95,1,electronics,IN,desktop,4.1082079983544775
17641,2023-09-09T21:51:28,3608,3510,42.93,4,electronics,DE,mobile,5.0
17642,2023-08-27T21:03:05,3723,1165,50.53,3,home,IN,desktop,5.0
17643,2023-01-10T21:50:45,1274,2483,71.42,1,sports,US,mobile,3.430994944866502
17644,2023-12-01T11:52:40,3949,268,36.13,4,home,IN,mobile,3.9603441505912014
17645,2023-10-12T14:42:06,528,3076,6.9,4,clothing,IN,mobile,3.5656831622028364
17646,2023-05-01T04:13:10,226,1635,22.83,1,toys,AU,desktop,4.94275353757698
17647,2023-12-06T15:55:06,1428,676,25.29,3,beauty,DE,desktop,4.5673226836459
17648,2023-09-28T13:31:53,2220,368,16.16,1,toys,IN,mobile,2.7732255200370983
17649,2023-10-30T06:30:26,1737,2508,114.2,4,clothing,US,mobile,5.0
17650,2023-08-02T04:44:59,304,4958,3.42,4,toys,DE,tablet,2.466931969461683
17651,2023-09-14T00:18:54,2745,868,28.3,1,toys,IN,mobile,4.602704874319713
17652,2023-10-22T16:14:32,3098,3941,6.49,2,toys,CA,desktop,4.813284874019512
17653,2023-10-01T11:44:56,2053,2412,5.07,4,home,IN,mobile,5.0
17654,2023-10-05T00:26:38,1438,4336,3.55,1,beauty,IN,desktop,3.9377520576216845
17655,2023-08-28T08:08:33,3262,2170,173.79,3,electronics,IN,desktop,3.174709928605913
17656,2023-04-28T19:38:50,1743,4088,12.38,1,electronics,IN,desktop,3.7322401715659055
17657,2023-06-06T19:34:23,2014,1886,50.79,1,clothing,IN,desktop,3.1646336968981847
17658,2023-12-01T13:23:59,1886,4215,93.26,2,beauty,AU,tablet,2.8663885734381065
17659,2023-01-05T03:51:17,4280,1664,21.49,3,toys,IN,desktop,5.0
17660,2023-09-06T23:21:41,3692,4226,24.4,1,toys,CA,desktop,4.294289297348378
17661,2023-02-09T06:11:48,1731,4837,32.14,1,clothing,IN,tablet,5.0
17662,2023-12-07T02:49:12,3033,1897,27.68,1,clothing,GB,desktop,5.0
17663,2023-06-28T19:43:27,3932,225,34.87,4,toys,US,mobile,3.857654080417962
17664,2023-12-23T18:20:57,868,2803,7.03,4,clothing,IN,tablet,4.322355357129698
17665,2023-08-23T07:53:56,2906,378,115.89,1,home,IN,mobile,4.1786877134218905
17666,2023-08-05T09:11:10,2766,3531,1.33,3,sports,GB,mobile,4.485930693442282
17667,2023-09-15T02:01:28,3987,4181,54.91,4,toys,FR,mobile,3.5892268560962375
17668,2023-11-23T03:37:12,4447,3954,9.23,2,clothing,IN,tablet,3.470780905553723
17669,2023-05-05T15:07:07,3634,195,10.72,1,toys,GB,mobile,4.876942837166787
17670,2023-06-28T00:59:20,1014,528,46.64,4,sports,IN,mobile,4.100771523945191
17671,2023-04-29T07:04:41,4069,2240,29.38,1,clothing,IN,mobile,2.1334780067469223
17672,2023-11-05T06:40:47,783,4444,6.23,3,sports,DE,desktop,4.707734190411996
17673,2023-07-31T05:10:48,3492,716,1.52,2,home,IN,mobile,3.9364112994792593
17674,2023-04-08T23:33:47,4145,2069,34.5,3,beauty,US,desktop,5.0
17675,2023-05-27T18:47:39,1908,4688,24.34,3,beauty,DE,desktop,2.737350137180719
17676,2023-03-19T19:27:10,138,368,41.55,4,clothing,IN,mobile,5.0
17677,2023-02-21T20:20:46,2487,4065,17.58,1,home,IN,mobile,4.233496394081918
17678,2023-05-04T06:18:03,903,2330,14.43,1,electronics,IN,desktop,3.9451350251446256
17679,2023-06-23T12:40:04,1652,3572,96.84,3,electronics,US,mobile,4.542741820938004
17680,2023-01-30T23:29:59,4950,2509,33.9,2,beauty,IN,mobile,4.416332393924204
17681,2023-09-14T00:11:30,825,2053,60.54,1,beauty,FR,mobile,5.0
17682,2023-12-02T22:38:41,528,2803,3.16,1,beauty,GB,mobile,5.0
17683,2023-08-17T01:53:30,4627,4238,34.38,2,sports,IN,desktop,3.4609362931261725
17684,2023-12-20T08:55:08,4539,4029,68.3,1,beauty,IN,mobile,3.1432849525290356
17685,2023-09-05T17:38:51,946,2000,49.61,1,home,US,mobile,3.0584147689514687
17686,2023-04-09T06:01:58,4888,3131,34.7,2,sports,US,desktop,3.452911837881955
17687,2023-05-03T01:14:27,3343,1562,9.63,4,electronics,AU,tablet,4.049984807607013
17688,2023-09-08T22:55:07,3003,3111,8.88,1,home,US,mobile,3.544111135949498
17689,2023-07-04T23:44:47,1505,4450,44.24,2,clothing,IN,desktop,4.838315422280805
17690,2023-02-01T10:49:43,290,3489,3.15,2,beauty,IN,desktop,4.226523399122171
17691,2023-11-15T00:15:39,3820,2315,19.99,2,electronics,IN,desktop,4.978103373761552
17692,2023-04-29T15:55:02,540,4268,37.98,1,home,IN,mobile,3.3479532878371385
17693,2023-08-23T17:55:17,3583,1997,11.99,2,toys,DE,mobile,5.0
17694,2023-03-14T22:01:07,218,4154,44.15,1,toys,IN,tablet,2.3414066422084563
17695,2023-09-02T20:33:09,2680,2088,11.86,1,clothing,IN,mobile,4.111657048725529
17696,2023-05-10T23:02:57,3069,3060,23.6,2,clothing,IN,desktop,3.2742186914775853
17697,2023-09-20T02:29:58,3389,4639,30.61,3,home,DE,mobile,4.740829492190408
17698,2023-12-20T18:25:35,3734,919,33.26,2,home,FR,desktop,1.5492073381686136
17699,2023-02-08T17:30:03,3886,3194,9.08,4,sports,IN,mobile,3.3905484741835257
17700,2023-05-27T17:53:12,1004,4555,19.75,1,toys,IN,mobile,4.565307954648215
17701,2023-01-13T03:25:58,1929,2705,2.22,1,electronics,AU,mobile,3.1636409415218973
17702,2023-02-25T18:22:21,2257,754,28.29,1,electronics,DE,mobile,3.2912669047979772
17703,2023-08-22T00:46:15,1709,2727,76.68,4,toys,IN,mobile,3.423942195514148
17704,2023-10-29T00:27:35,1598,2857,88.02,4,beauty,GB,mobile,3.891210389537582
17705,2023-07-05T17:33:27,4069,146,71.29,4,clothing,IN,mobile,4.969342687925362
17706,2023-03-08T02:19:42,2423,1881,63.77,1,toys,IN,desktop,5.0
17707,2023-10-16T11:20:06,909,4866,15.65,1,electronics,IN,mobile,3.01332155438479
17708,2023-11-15T00:06:42,1681,3831,8.62,2,toys,GB,desktop,3.3747023551481616
17709,2023-11-27T19:50:52,4856,3463,21.49,1,clothing,IN,desktop,4.890781221990732
17710,2023-01-13T16:40:39,1508,4505,1.4,1,electronics,US,mobile,2.4999692848468786
17711,2023-08-21T09:26:36,1043,1190,8.49,1,toys,IN,mobile,4.5330857189487315
17712,2023-05-27T20:29:29,863,2238,38.89,3,beauty,IN,desktop,3.148525738615103
17713,2023-05-28T07:34:28,2091,187,97.8,1,beauty,IN,mobile,4.540852528332561
17714,2023-03-19T00:22:11,3085,411,30.54,2,electronics,IN,mobile,5.0
17715,2023-09-29T08:23:53,2560,1783,17.28,1,beauty,FR,desktop,3.0125477263665776
17716,2023-07-20T03:20:16,3358,4638,27.92,3,clothing,IN,tablet,2.388748559959878
17717,2023-05-11T09:25:08,1700,2852,4.55,3,clothing,IN,mobile,3.9807750894338088
17718,2023-04-24T03:23:21,4930,4752,6.94,2,sports,FR,desktop,3.8683587928838423
17719,2023-01-08T07:02:42,3506,4773,65.08,1,clothing,IN,desktop,3.4589836469083197
17720,2023-04-28T22:29:05,2725,1421,9.42,2,home,IN,tablet,4.8706543213651905
17721,2023-05-22T00:53:03,3047,1428,114.42,1,clothing,IN,mobile,4.887086244405938
17722,2023-10-26T05:28:54,3416,1279,20.09,2,sports,DE,mobile,2.6528836732343652
17723,2023-04-07T18:24:39,4122,951,142.49,2,beauty,IN,mobile,3.5564203042904485
17724,2023-08-09T03:45:44,698,1935,105.21,1,beauty,IN,mobile,3.639389081249112
17725,2023-10-15T02:03:39,3276,2801,39.9,4,sports,IN,desktop,4.393891885084874
17726,2023-06-21T15:34:05,403,1918,2.64,2,beauty,US,tablet,5.0
17727,2023-07-19T19:23:57,4602,1823,42.98,1,beauty,IN,desktop,3.04505566277503
17728,2023-12-17T03:02:04,812,3829,39.05,2,sports,AU,desktop,3.4678036552707754
17729,2023-07-29T07:49:54,2413,4533,38.7,1,home,IN,mobile,3.5168714914571457
17730,2023-01-04T18:40:48,4477,4250,15.26,2,beauty,IN,desktop,4.180141073893725
17731,2023-11-21T11:53:47,5011,2845,4.48,3,home,US,desktop,4.192515128406639
17732,2023-07-14T14:08:15,3733,3668,18.74,1,electronics,FR,mobile,3.360942383914622
17733,2023-02-16T06:34:38,4550,3358,16.73,1,electronics,DE,desktop,2.8941711853416576
17734,2023-06-26T04:57:03,2169,2405,40.68,1,home,IN,mobile,2.6053281614044197
17735,2023-12-08T02:25:03,1176,1860,63.64,1,clothing,IN,mobile,5.0
17736,2023-10-01T10:25:55,229,2006,73.67,1,toys,AU,desktop,5.0
17737,2023-10-26T00:27:12,3769,2181,17.88,3,home,FR,desktop,2.3348620838475407
17738,2023-09-21T01:37:45,1348,2037,23.47,3,clothing,IN,mobile,4.320497986632664
17739,2023-06-12T04:39:53,4785,863,57.59,4,electronics,DE,desktop,3.7158794621357343
17740,2023-07-31T23:54:01,3254,2313,38.14,2,beauty,FR,tablet,3.892773166474789
17741,2023-04-24T06:07:18,1319,1001,17.49,2,clothing,US,mobile,3.8857069355484053
17742,2023-05-12T16:06:06,3786,3174,60.95,1,beauty,IN,tablet,3.8623522924238074
17743,2023-11-10T07:57:30,3609,4199,87.71,2,sports,IN,desktop,3.3491993776448314
17744,2023-11-22T17:03:08,3974,4839,13.28,1,beauty,IN,desktop,2.623915157589944
17745,2023-06-09T19:57:55,2023,1209,27.4,1,electronics,DE,mobile,3.540827572890578
17746,2023-03-20T07:33:11,4872,4252,10.57,3,electronics,AU,desktop,4.596580061116296
17747,2023-03-30T12:39:15,1212,3641,11.53,1,sports,IN,mobile,4.390574854377945
17748,2023-04-29T20:04:01,3906,1788,80.71,1,beauty,IN,mobile,5.0
17749,2023-07-17T08:07:20,1394,1532,11.42,1,toys,GB,mobile,2.8126707762400844
17750,2023-12-31T18:56:35,2680,2399,37.88,4,beauty,IN,desktop,4.055009667741105
17751,2023-01-25T21:44:28,539,2080,20.0,4,clothing,IN,mobile,4.514406485285989
17752,2023-08-19T14:29:03,1336,4611,11.07,1,home,US,mobile,3.8265916778608924
17753,2023-04-26T04:57:30,4866,3936,15.53,2,beauty,CA,desktop,4.6215517089388625
17754,2023-06-05T19:50:37,3387,2575,9.05,4,electronics,DE,desktop,4.040399495749817
17755,2023-03-23T15:53:06,987,375,71.88,4,beauty,IN,mobile,3.7447622459676153
17756,2023-12-05T22:29:58,3670,780,17.69,3,toys,GB,desktop,5.0
17757,2023-01-31T13:33:58,764,3347,15.75,2,sports,IN,mobile,3.745105271194786
17758,2023-10-17T01:18:04,1454,4701,9.59,4,sports,IN,desktop,4.7887314742842175
17759,2023-09-05T16:49:33,2673,2420,29.06,1,home,CA,tablet,2.1039970661674188
17760,2023-06-30T22:59:38,4523,1196,13.36,3,beauty,US,mobile,5.0
17761,2023-11-24T01:05:26,2335,222,31.76,3,clothing,IN,tablet,2.0485121044965293
17762,2023-07-14T16:57:11,4341,4709,5.82,1,toys,US,desktop,5.0
17763,2023-07-01T05:37:17,4263,4177,59.03,4,beauty,CA,mobile,3.726552440109987
17764,2023-07-25T00:17:15,1927,1267,11.22,1,beauty,DE,mobile,3.3123283140334374
17765,2023-09-22T11:20:49,2085,4868,119.84,1,beauty,IN,desktop,4.935865396547215
17766,2023-07-30T05:01:48,4722,4169,17.17,1,clothing,DE,desktop,5.0
17767,2023-10-06T10:53:27,3455,4240,3.38,1,toys,AU,mobile,4.383804394161316
17768,2023-05-12T18:18:42,2453,3909,23.04,1,toys,IN,desktop,5.0
17769,2023-04-29T18:02:12,4131,2386,39.26,3,sports,US,mobile,4.716164819709383
17770,2023-05-04T08:06:13,2321,4314,16.1,1,sports,FR,mobile,3.7860838302762096
17771,2023-09-14T17:55:56,4620,4913,4.05,4,electronics,FR,mobile,4.3684827075763994
17772,2023-10-03T16:39:37,4925,3821,16.33,1,beauty,US,mobile,4.399510434258799
17773,2023-08-21T05:13:36,4714,4107,104.29,1,clothing,IN,mobile,3.999966444548735
17774,2023-01-30T07:47:24,1252,3544,14.08,3,beauty,IN,mobile,4.639253634565796
17775,2023-12-03T05:29:59,985,4730,7.85,1,home,US,mobile,3.2857647670682457
17776,2023-08-01T17:07:22,2030,4662,43.93,2,home,IN,mobile,3.0665827716117384
17777,2023-12-15T15:52:49,2379,3028,13.62,1,clothing,GB,mobile,4.139492935718621
17778,2023-10-25T08:53:14,2758,1147,10.71,3,toys,IN,mobile,3.21147125392309
17779,2023-08-09T15:45:44,4680,2603,106.42,1,electronics,IN,mobile,2.8110639467542695
17780,2023-04-21T19:42:22,1452,234,308.81,3,home,IN,mobile,4.261332830044443
17781,2023-04-14T22:09:39,4329,4443,1.82,2,home,DE,desktop,5.0
17782,2023-12-14T14:58:36,3625,567,25.05,2,beauty,IN,desktop,3.968282921940839
17783,2023-02-06T20:34:03,4651,4747,7.68,4,electronics,CA,desktop,4.605533752294651
17784,2023-12-11T14:51:07,4636,153,47.89,1,sports,US,mobile,3.5783868327537425
17785,2023-01-09T08:58:36,4181,1741,66.65,4,clothing,IN,mobile,3.3682030751289336
17786,2023-08-30T00:26:25,2400,652,109.6,2,clothing,IN,mobile,5.0
17787,2023-10-19T00:43:09,178,1882,18.31,2,beauty,AU,mobile,3.064701605223574
17788,2023-06-18T18:57:14,3682,3968,14.06,1,toys,GB,tablet,4.01256623525118
17789,2023-05-15T19:56:13,2562,3793,14.86,1,electronics,AU,mobile,4.670382095484142
17790,2023-01-02T05:28:26,444,787,29.09,1,home,GB,mobile,5.0
17791,2023-01-10T00:01:59,2009,2956,91.48,1,electronics,CA,mobile,1.5518082108452256
17792,2023-05-21T22:45:03,4504,4676,14.12,4,sports,IN,desktop,4.712164544725187
17793,2023-10-21T05:19:53,2493,1522,190.79,3,home,FR,desktop,3.043820161197954
17794,2023-09-04T11:26:14,1202,2962,41.28,1,beauty,DE,desktop,3.59345127612351
17795,2023-10-21T16:38:23,317,4904,63.47,4,sports,DE,mobile,3.76688907844559
17796,2023-01-07T07:00:08,3151,522,37.43,1,beauty,FR,desktop,3.9552176332100553
17797,2023-05-03T02:05:20,3445,2061,15.7,1,toys,IN,desktop,3.5365291034422546
17798,2023-07-11T16:35:12,4015,1910,31.47,2,sports,US,mobile,3.8374320621333724
17799,2023-01-21T05:23:11,4506,1769,9.87,4,clothing,IN,desktop,3.4264671252002117
17800,2023-07-13T18:12:23,3665,2166,36.45,4,home,IN,mobile,3.6573774325548634
17801,2023-03-20T23:58:16,708,3355,10.33,1,home,AU,mobile,3.5160291145165448
17802,2023-07-06T22:46:22,686,3192,92.1,3,sports,IN,mobile,3.8471234760794015
17803,2023-04-20T17:33:21,3279,4496,64.72,4,home,US,mobile,4.1960491272327
17804,2023-12-17T00:13:20,3490,602,69.37,1,clothing,AU,mobile,3.476016289479756
17805,2023-08-03T12:20:34,2753,4477,98.47,4,electronics,IN,mobile,3.877086920625642
17806,2023-02-17T22:44:29,2343,1051,64.46,3,toys,IN,desktop,3.287247768307287
17807,2023-02-26T01:10:39,1213,1243,52.19,1,electronics,FR,desktop,5.0
17808,2023-07-11T10:04:09,1198,4231,41.99,1,beauty,DE,mobile,4.108832925415415
17809,2023-03-29T07:06:19,1486,3249,8.22,2,home,GB,mobile,5.0
17810,2023-04-22T22:37:17,4368,1131,34.92,4,toys,IN,mobile,4.033582867540745
17811,2023-06-28T11:22:00,2363,4954,81.1,3,beauty,FR,desktop,4.53678335181726
17812,2023-11-22T06:47:57,3072,3992,145.4,4,sports,US,mobile,3.135086445260598
17813,2023-12-23T14:47:49,5011,1714,29.2,1,electronics,US,mobile,3.7539095095074795
17814,2023-08-16T01:03:23,4627,2266,13.33,1,beauty,US,desktop,5.0
17815,2023-05-11T00:05:29,390,4867,80.24,2,home,IN,desktop,5.0
17816,2023-07-27T11:56:18,1974,3973,21.33,1,sports,IN,mobile,4.598357199052177
17817,2023-02-01T16:18:02,549,2922,42.46,1,sports,US,mobile,4.35270975798228
17818,2023-05-03T23:02:44,1461,335,56.15,1,home,IN,desktop,3.5054464585039953
17819,2023-09-26T01:28:18,4121,4974,49.93,3,sports,DE,mobile,5.0
17820,2023-11-10T19:19:53,3304,4876,53.07,3,toys,IN,mobile,3.5465888451230514
17821,2023-03-28T15:04:48,910,3836,36.91,1,sports,IN,desktop,3.180964935827049
17822,2023-10-07T17:50:59,3946,2416,54.01,1,clothing,IN,desktop,4.282215516377465
17823,2023-06-05T22:26:28,4051,3426,56.38,4,sports,IN,mobile,4.063625969174362
17824,2023-04-02T22:14:58,1699,4397,71.63,4,sports,US,mobile,4.504023404475613
17825,2023-11-24T08:30:14,4672,2948,73.4,1,home,IN,mobile,3.7689398504042044
17826,2023-07-07T11:52:56,1110,3591,42.51,2,home,GB,tablet,2.8522536295713756
17827,2023-11-08T19:22:00,1289,2354,31.58,1,clothing,US,desktop,1.2393605522979625
17828,2023-03-03T14:13:23,3363,3217,32.78,3,sports,IN,desktop,3.275052626886487
17829,2023-04-17T01:08:38,276,801,65.66,1,home,IN,desktop,3.6146294286793585
17830,2023-11-21T14:09:40,2156,2827,15.56,1,toys,CA,tablet,4.115501792410686
17831,2023-11-18T19:49:26,302,2178,28.15,4,beauty,IN,mobile,4.096109621824409
17832,2023-07-22T22:48:36,2879,4576,33.67,3,toys,GB,mobile,3.945802631519431
17833,2023-10-16T19:52:40,2879,102,17.87,1,home,US,desktop,3.9347983183987703
17834,2023-10-30T12:37:46,481,2030,7.46,3,sports,DE,desktop,4.727409380440597
17835,2023-03-07T07:47:28,2000,4704,9.68,2,toys,IN,mobile,3.957293394697423
17836,2023-12-17T13:39:41,4883,4065,17.34,1,toys,IN,mobile,4.827425450845606
17837,2023-04-11T18:14:21,1654,2391,28.9,3,home,AU,mobile,4.10607639506169
17838,2023-08-21T03:10:03,4389,2829,9.2,3,home,IN,mobile,2.9044823041096617
17839,2023-12-27T16:35:04,4321,2118,5.5,1,toys,IN,mobile,5.0
17840,2023-06-30T11:35:14,2108,3778,67.37,1,home,FR,tablet,3.4231801631677836
17841,2023-01-02T03:45:40,705,2581,71.45,1,home,IN,mobile,5.0
17842,2023-08-16T07:01:41,1832,3925,30.69,2,clothing,US,mobile,3.2380325476189875
17843,2023-03-13T13:15:14,1342,1161,30.43,1,sports,DE,desktop,4.001006404172237
17844,2023-09-26T07:05:54,1132,3817,25.51,1,electronics,US,mobile,4.429205472538134
17845,2023-10-18T23:44:49,3371,4120,5.8,1,beauty,AU,desktop,4.681069908647054
17846,2023-01-26T17:06:54,1321,4208,6.31,3,beauty,DE,mobile,3.912256522217431
17847,2023-02-21T01:10:24,1497,4414,112.12,3,clothing,IN,desktop,4.5782915052921105
17848,2023-07-23T04:17:54,488,2210,39.41,3,toys,IN,mobile,5.0
17849,2023-10-10T01:28:54,2248,3376,14.28,1,clothing,DE,mobile,3.1847154227586705
17850,2023-09-06T11:31:36,1709,2228,13.91,1,clothing,US,mobile,3.643178424186108
17851,2023-04-16T15:34:18,4887,892,44.69,4,beauty,CA,mobile,4.545406932732171
17852,2023-11-03T11:21:20,4533,1872,29.07,1,toys,IN,mobile,3.6137372035622044
17853,2023-07-08T17:49:40,3275,3568,122.45,1,clothing,CA,mobile,3.709587032896008
17854,2023-05-24T12:13:03,3252,4696,6.5,2,electronics,IN,mobile,2.815192743449785
17855,2023-11-03T06:25:34,552,3279,74.42,2,toys,US,mobile,3.8672074080985985
17856,2023-05-16T04:54:32,2673,3724,12.95,4,toys,AU,mobile,2.537124947155043
